Dia,"Cantidad Cielo cubierto 12:00","Cantidad Cielo cubierto 18:00","Cantidad Cielo cubierto 00:00","Cantidad de cielo cubierto Media diaria ",Humedad Relativa del aire 12:00,"Humedad Relativa del aire 18:00","Humedad Relativa del aire 00:00","Humedad Relativa Del aire Media diaria ",T. Minima,"T.Minima Hora Local",T. Maxima,"T. maxima Hora Local","Temperatura Media diaria","Viento PredominanteDirección","Viento predominante Fuerza","Presion QFE 12","Presion QFE 18","Presion QFE 00","Presion QFE Media diaria ","Precipitación (12-18)","Precipitación (18-00)","Precipitación (00-06)","Precipitación (06-12)","Precipitación Diaria"
22-9-1975,8.0,8.0,4.0,6.7,88.0,78.0,89.0,85.8,10.0,06:00,13.6,14:50,11.2,0,8.3,1019.1,1020.5,1020.9,1020.2,0.0,0.0,0.0,0.0,0.0
23-9-1975,4.0,3.0,0.0,2.3,96.0,59.0,73.0,81.0,6.6,,20.4,,12.3,225,14.8,1018.9,1016.9,1018.3,1018.0,0.0,0.0,0.0,0.0,0.0
24-9-1975,0.0,0.0,0.0,0.0,93.0,59.0,86.0,82.8,4.4,,20.8,,12.3,225,9.8,1016.1,1014.1,1015.4,1015.2,0.0,0.0,0.0,0.0,0.0
25-9-1975,8.0,8.0,8.0,8.0,92.0,78.0,87.0,87.2,9.8,00:10,12.6,17:25,11.0,0,6.5,1016.3,1019.3,1015.6,1017.1,0.0,0.0,0.0,0.0,0.0
26-9-1975,2.0,7.0,7.0,5.3,97.0,72.0,82.0,87.0,5.8,,15.4,,10.8,225,8.0,1022.1,1021.1,1020.5,1021.2,0.0,0.0,0.0,0.0,0.0
27-9-1975,8.0,1.0,7.0,5.3,93.0,63.0,83.0,83.0,5.7,,15.4,,11.3,225,6.5,1017.5,1016.2,1015.6,1016.4,0.0,0.0,0.0,0.0,0.0
28-9-1975,8.0,8.0,8.0,8.0,94.0,85.0,96.0,92.2,5.8,,13.6,11:50,9.8,0,20.9,1015.3,1016.5,1018.5,1016.8,0.5,5.0,1.2,4.3,11.0
29-9-1975,8.0,7.0,8.0,7.7,96.0,82.0,92.0,91.5,7.2,,13.8,,10.6,0,18.2,1021.6,1019.9,1018.4,1020.0,3.2,2.0,0.8,0.5,6.5
30-9-1975,7.0,6.0,,,90.0,73.0,76.0,82.2,7.1,,13.2,,10.3,270,9.4,1018.0,1018.6,1018.8,1018.5,0.0,0.0,0.0,0.0,0.0
1-4-1974,1.0,0.0,0.0,0.3,96.0,66.0,79.0,84.2,10.0,,22.0,,15.4,180,4.4,1018.0,1015.2,1014.3,1015.8,0.0,0.0,0.0,0.0,0.0
2-4-1974,1.0,1.0,1.0,1.0,97.0,67.0,96.0,89.2,7.2,,20.4,,14.5,225,6.1,1014.1,1013.8,1014.5,1014.1,0.0,0.0,0.0,0.0,0.0
3-4-1974,9.0,1.0,1.0,3.7,100.0,69.0,84.0,88.2,11.6,,20.6,,14.6,225,11.7,1016.7,1017.9,1018.1,1017.6,0.0,0.0,0.0,0.0,0.0
4-4-1974,2.0,2.0,0.0,1.3,100.0,56.0,77.0,83.2,7.6,,20.1,,13.6,225,10.0,1018.2,1017.9,1016.7,1017.6,0.0,0.0,0.0,0.0,0.0
5-4-1974,0.0,1.0,1.0,0.7,88.0,59.0,77.0,78.0,5.0,,21.4,,13.2,225,12.3,1016.7,1016.4,1016.3,1016.5,0.0,0.0,0.0,0.0,0.0
6-4-1974,0.0,0.0,0.0,0.0,97.0,54.0,86.0,83.5,6.4,,22.2,,14.1,225,14.8,1018.4,1017.8,1016.7,1017.6,0.0,0.0,0.0,0.0,0.0
7-4-1974,0.0,0.0,0.0,0.0,100.0,48.0,83.0,82.8,7.6,,22.8,,15.2,225,13.6,1015.0,1014.1,1014.2,1014.4,0.0,0.0,0.0,0.0,0.0
8-4-1974,0.0,1.0,0.0,0.3,97.0,58.0,82.0,83.5,5.4,,23.4,,14.0,225,12.5,1016.3,1016.6,1017.5,1016.8,0.0,0.0,0.0,0.0,0.0
9-4-1974,0.0,0.0,0.0,0.0,93.0,57.0,68.0,77.8,9.1,,22.9,,15.8,225,10.6,1016.3,1013.1,1012.3,1013.9,0.0,0.0,0.0,0.0,0.0
10-4-1974,0.0,0.0,8.0,2.7,79.0,56.0,89.0,75.8,4.2,,19.4,,11.5,225,8.2,1011.3,1012.3,1013.8,1012.5,0.0,0.0,0.0,0.0,0.0
11-4-1974,8.0,8.0,8.0,8.0,88.0,82.0,86.0,86.0,11.0,,15.0,,12.1,270,4.0,1013.3,1014.2,1014.3,1013.9,0.0,0.0,0.0,0.0,0.0
12-4-1974,8.0,1.0,8.0,5.7,96.0,74.0,99.0,91.2,5.8,,16.8,,11.2,225,8.1,1014.9,1015.0,1015.8,1015.2,0.0,0.0,0.0,0.0,0.0
13-4-1974,0.0,0.0,0.0,0.0,88.0,54.0,63.0,73.2,6.8,,19.4,,13.5,225,10.1,1016.8,1015.3,1015.6,1015.9,0.0,0.0,0.0,0.0,0.0
14-4-1974,1.0,0.0,0.0,0.3,97.0,53.0,76.0,80.8,0.6,,19.0,,9.9,225,11.2,1015.2,1014.0,1013.0,1014.1,0.0,0.0,0.0,0.0,0.0
15-4-1974,0.0,0.0,0.0,0.0,97.0,62.0,79.0,83.8,2.2,,18.0,,10.2,225,10.1,1015.6,1015.1,1014.4,1015.0,0.0,0.0,0.0,0.0,0.0
16-4-1974,0.0,3.0,0.0,1.0,97.0,52.0,73.0,79.8,1.3,,17.6,,9.2,225,8.4,1014.8,1015.4,1017.0,1015.7,0.0,0.0,0.0,0.0,0.0
17-4-1974,0.0,0.0,3.0,1.0,88.0,52.0,82.0,77.5,2.6,,19.0,,10.3,180,5.8,1019.7,1019.0,1019.8,1019.5,0.0,0.0,0.0,0.0,0.0
18-4-1974,1.0,1.0,0.0,0.7,92.0,47.0,81.0,78.0,-0.9,,18.0,,9.2,225,7.5,1016.3,1014.4,1013.7,1014.8,0.0,0.0,0.0,0.0,0.0
19-4-1974,0.0,0.0,9.0,3.0,82.0,64.0,100.0,82.0,2.0,,18.0,,9.3,360,0.0,1012.2,1012.4,1012.6,1012.4,0.0,0.0,0.0,0.0,0.0
20-4-1974,0.0,2.0,1.0,1.0,100.0,57.0,88.0,86.2,-0.6,,17.3,,9.0,225,11.2,1014.1,1013.5,1013.4,1013.7,0.0,0.0,0.0,0.0,0.0
21-4-1974,9.0,7.0,4.0,6.7,97.0,76.0,86.0,89.0,1.4,01:30,15.0,16:00,7.9,360,0.0,1014.9,1015.0,1014.1,1014.7,0.0,0.0,0.0,0.0,0.0
22-4-1974,9.0,0.0,0.0,3.0,98.0,60.0,85.0,85.2,2.4,,17.4,,9.1,225,8.2,1015.6,1015.0,1014.2,1014.9,0.0,0.0,0.0,0.0,0.0
23-4-1974,0.0,0.0,8.0,2.7,96.0,52.0,93.0,84.2,2.4,,20.6,,9.8,180,4.6,1013.0,1010.3,1011.8,1011.7,0.0,0.0,0.0,0.0,0.0
24-4-1974,8.0,8.0,8.0,8.0,94.0,83.0,88.0,89.8,10.0,,13.0,,11.2,360,0.0,1014.0,1013.3,1013.5,1013.6,0.0,0.0,0.0,0.0,0.0
25-4-1974,8.0,8.0,4.0,6.7,93.0,81.0,84.0,87.8,10.3,,15.2,,11.5,360,0.0,1014.4,1016.0,1015.7,1015.4,0.0,0.0,0.0,0.0,0.0
26-4-1974,0.0,2.0,5.0,2.3,97.0,67.0,91.0,88.0,2.7,03:45,16.0,15:00,9.0,225,7.4,1014.5,1014.3,1016.7,1015.2,0.0,0.0,0.0,0.0,0.0
27-4-1974,9.0,4.0,8.0,7.0,99.0,77.0,98.0,93.2,7.2,07:00,13.8,,9.6,360,0.0,1016.0,1017.5,1019.2,1017.6,0.0,0.0,0.0,0.0,0.0
28-4-1974,9.0,4.0,0.0,4.3,99.0,74.0,98.0,92.5,7.0,,17.2,,11.1,225,6.7,1021.9,1022.5,1023.4,1022.6,0.0,0.0,0.0,0.0,0.0
29-4-1974,3.0,2.0,0.0,1.7,100.0,63.0,79.0,85.5,4.8,,18.2,,10.8,225,9.5,1022.6,1021.5,1019.6,1021.2,0.0,0.0,0.0,0.0,0.0
30-4-1974,5.0,6.0,,,92.0,65.0,84.0,83.2,5.0,,21.4,,12.5,225,11.1,1019.2,1017.9,1017.1,1018.1,0.0,0.0,0.0,0.0,0.0
1-5-1974,3.0,5.0,2.0,3.3,88.0,62.0,77.0,78.8,9.0,04:00,22.9,13:50,15.6,225,14.0,1016.6,1014.4,1014.4,1015.1,0.0,0.0,0.0,0.0,0.0
2-5-1974,8.0,8.0,8.0,8.0,95.0,89.0,86.0,91.2,5.8,,14.2,,11.5,0,6.4,1018.3,1019.5,1019.6,1019.1,0.0,0.0,0.0,0.0,0.0
3-5-1974,8.0,8.0,0.0,5.3,93.0,74.0,93.0,88.2,11.8,,15.4,,13.2,225,7.0,1018.2,1017.8,1017.8,1017.9,0.0,0.0,0.0,0.0,0.0
4-5-1974,8.0,7.0,3.0,6.0,97.0,71.0,93.0,89.5,2.6,,15.8,,8.6,360,0.0,1017.2,1015.8,1016.3,1016.4,0.0,0.0,0.0,0.0,0.0
5-5-1974,8.0,8.0,8.0,8.0,85.0,,,,7.7,,15.4,,12.1,0,7.1,1017.0,,,,0.0,0.0,2.4,7.1,9.5
6-5-1974,8.0,7.0,6.0,7.0,,,,,11.1,04:15,15.5,15:00,12.5,0,10.4,,,,,0.3,0.0,0.0,0.0,0.3
7-5-1974,8.0,5.0,8.0,7.0,,,,,11.4,,17.6,,13.4,0,7.9,,,,,0.0,0.0,0.0,0.0,0.0
8-5-1974,3.0,5.0,4.0,4.0,,,,,3.3,,16.7,,10.8,180,2.6,,,,,0.0,0.0,0.0,0.0,0.0
9-5-1974,4.0,8.0,8.0,6.7,,,,,8.0,,14.9,,12.1,0,9.8,,,,,0.0,0.5,0.5,0.3,1.3
10-5-1974,8.0,8.0,8.0,8.0,,,,,12.1,,14.7,,13.0,0,10.4,,,,,0.0,0.5,0.3,0.0,0.8
11-5-1974,8.0,8.0,8.0,8.0,,,,,11.5,05:00,15.4,14:20,13.3,0,5.8,,,,,0.0,0.0,0.0,0.0,0.0
12-5-1974,8.0,7.0,8.0,7.7,,,,,12.4,,15.8,,13.4,0,8.2,,,,,0.3,0.0,0.0,0.0,0.3
13-5-1974,6.0,5.0,5.0,5.3,,,,,9.6,,19.2,,13.6,225,4.9,,,,,0.0,0.0,0.0,0.0,0.0
14-5-1974,8.0,8.0,8.0,8.0,,,,,9.4,,15.2,,12.3,0,12.0,,,,,0.0,0.6,8.6,11.7,20.9
15-5-1974,8.0,8.0,5.0,7.0,,,,,12.9,,15.8,,13.8,0,18.4,,,,,5.4,0.0,1.1,0.0,6.5
16-5-1974,8.0,5.0,8.0,7.0,,,,,13.0,03:45,17.8,,15.0,315,13.2,,,,,0.0,0.0,0.0,0.0,0.0
17-5-1974,6.0,3.0,8.0,5.7,,,,,11.2,,17.5,,14.0,0,6.1,,,,,0.0,0.0,0.0,0.0,0.0
18-5-1974,7.0,8.0,8.0,7.7,,,,,10.3,,15.0,,12.8,0,6.4,,,,,0.0,1.5,13.5,41.5,56.5
19-5-1974,8.0,8.0,8.0,8.0,,,,,9.8,,15.4,,12.9,0,31.0,,,,,6.2,0.0,0.0,0.0,6.2
20-5-1974,8.0,8.0,2.0,6.0,,,,,8.2,,15.0,,9.9,135,4.3,,,,,2.5,0.3,0.0,0.0,2.8
21-5-1974,2.0,3.0,7.0,4.0,,,,,4.3,06:00,13.8,14:20,8.7,225,6.4,,,,,0.0,0.0,0.0,0.0,0.0
22-5-1974,3.0,3.0,1.0,2.3,,,,,1.0,,14.0,,7.8,225,6.0,,,,,0.0,0.0,0.0,0.0,0.0
23-5-1974,2.0,7.0,1.0,3.3,,,,,1.4,,12.0,,5.8,135,3.8,,,,,0.0,0.0,0.0,16.0,16.0
24-5-1974,8.0,7.0,6.0,7.0,,,,,5.4,,13.4,,9.9,45,12.5,,,,,5.5,0.0,0.0,0.0,5.5
25-5-1974,4.0,3.0,0.0,2.3,,,,,4.0,,15.1,,8.4,135,4.9,,,,,0.0,0.0,0.0,0.0,0.0
26-5-1974,0.0,0.0,0.0,0.0,,,,,4.0,06:30,17.9,15:10,9.5,135,4.2,,,,,0.0,0.0,0.0,0.0,0.0
27-5-1974,0.0,0.0,0.0,0.0,,,,,6.6,,19.4,,11.8,180,5.5,,,,,0.0,0.0,0.0,0.0,0.0
28-5-1974,8.0,8.0,8.0,8.0,,,,,8.0,,15.2,,12.0,0,13.3,,,,,0.0,0.0,0.0,0.0,0.0
29-5-1974,8.0,8.0,8.0,8.0,,,,,11.8,,14.4,,12.7,360,0.0,,,,,0.0,0.0,0.0,0.0,0.0
30-5-1974,8.0,8.0,1.0,5.7,,,,,11.0,,16.7,,12.8,45,6.5,,,,,0.0,0.0,0.0,0.0,0.0
31-5-1974,7.0,8.0,,,,,,,6.4,,14.6,13:00,10.7,135,3.2,,,,,1.8,0.0,7.2,0.5,9.5
1-6-1974,4.0,2.0,1.0,2.3,,,,,9.4,,13.8,,11.5,0,6.0,,,,,0.0,0.0,0.0,0.0,0.0
2-6-1974,1.0,1.0,0.0,0.7,,,,,2.0,,13.0,,7.1,135,4.8,,,,,0.0,0.0,0.0,0.0,0.0
3-6-1974,7.0,4.0,3.0,4.7,,,,,1.2,,14.4,,7.0,360,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4-6-1974,3.0,4.0,6.0,4.3,,,,,2.9,,14.8,,8.8,360,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5-6-1974,8.0,8.0,2.0,6.0,,,,,5.2,02:00,13.0,,9.0,135,3.5,,,,,0.0,0.0,0.0,0.0,0.0
6-6-1974,4.0,8.0,8.0,6.7,,,,,-0.7,,11.8,,6.1,360,0.0,,,,,0.0,1.8,10.2,28.2,40.2
7-6-1974,8.0,3.0,3.0,4.7,,,,,10.2,,12.8,,11.0,315,21.2,,,,,4.6,0.0,0.0,2.8,7.4
8-6-1974,7.0,5.0,5.0,5.7,,,,,6.4,,12.3,,8.8,0,5.8,,,,,6.0,1.6,8.0,2.8,18.4
9-6-1974,8.0,8.0,8.0,8.0,,,,,7.8,,12.6,,10.2,315,18.6,,,,,9.5,4.0,0.7,2.8,17.0
10-6-1974,7.0,3.0,0.0,3.3,89.0,79.0,80.0,84.2,9.8,06:00,14.4,13:20,11.3,270,6.6,1019.4,1019.7,1019.8,1019.6,3.0,0.0,0.0,0.0,3.0
11-6-1974,0.0,0.0,0.0,0.0,73.0,59.0,88.0,73.2,4.2,,14.0,,8.7,180,6.4,1018.7,1016.6,1016.8,1017.4,0.0,0.0,0.0,0.0,0.0
12-6-1974,0.0,0.0,0.0,0.0,94.0,77.0,93.0,89.5,2.9,,13.8,,7.1,135,5.8,1012.2,1011.6,1011.0,1011.6,0.0,0.0,0.0,0.0,0.0
13-6-1974,3.0,8.0,6.0,5.7,97.0,78.0,93.0,91.2,1.0,,10.5,,5.2,135,3.0,1021.3,1024.6,1025.5,1023.8,0.0,4.2,0.0,0.0,4.2
14-6-1974,0.0,2.0,0.0,0.7,98.0,77.0,90.0,90.8,1.0,,11.6,,7.0,135,4.6,1021.7,1020.0,1017.3,1019.7,0.0,0.0,0.0,0.0,0.0
15-6-1974,0.0,5.0,4.0,3.0,94.0,84.0,92.0,91.0,1.3,02:45,13.0,12:10,6.2,135,2.7,1018.4,1020.4,1021.5,1020.1,0.0,0.0,0.0,0.0,0.0
16-6-1974,6.0,7.0,5.0,6.0,97.0,76.0,89.0,89.8,3.0,,10.4,,6.9,135,4.0,1020.9,1020.1,1020.2,1020.4,0.0,0.0,0.0,5.5,5.5
17-6-1974,8.0,8.0,8.0,8.0,97.0,83.0,97.0,93.5,6.8,,11.8,,9.8,0,18.4,1020.1,1020.1,1021.9,1020.7,1.2,5.0,21.0,34.5,61.7
18-6-1974,8.0,8.0,8.0,8.0,100.0,78.0,95.0,93.2,11.0,,13.2,,11.9,0,25.5,1025.9,1026.1,1024.8,1025.6,11.3,12.3,3.0,1.8,28.4
19-6-1974,8.0,7.0,3.0,6.0,98.0,76.0,82.0,88.5,8.8,,11.7,,9.8,315,14.7,1024.2,1024.8,1026.3,1025.1,4.0,3.0,0.5,0.0,7.5
20-6-1974,4.0,8.0,8.0,6.7,84.0,45.0,68.0,70.2,4.5,01:00,11.4,12:00,8.0,315,7.6,1027.7,1025.7,1024.0,1025.8,5.5,11.7,0.0,0.0,17.2
21-6-1974,8.0,7.0,1.0,5.3,98.0,32.0,75.0,75.8,4.8,,11.4,,8.1,180,7.1,1020.2,1017.8,1017.3,1018.4,0.0,0.0,0.0,0.0,0.0
22-6-1974,4.0,6.0,3.0,4.3,79.0,62.0,85.0,76.2,4.6,,14.6,,8.3,180,6.5,1018.7,1019.7,1020.9,1019.8,0.0,0.0,0.0,6.0,6.0
23-6-1974,8.0,8.0,8.0,8.0,91.0,78.0,87.0,86.8,9.4,,13.0,,10.9,0,18.0,1022.0,1022.6,1023.2,1022.6,1.6,0.0,3.0,2.0,6.6
24-6-1974,8.0,8.0,8.0,8.0,94.0,62.0,85.0,83.8,10.2,,12.7,,10.6,45,15.7,1022.8,1021.4,1016.5,1020.2,15.4,6.8,2.3,14.3,38.8
25-6-1974,8.0,5.0,8.0,7.0,96.0,89.0,97.0,94.5,9.0,07:00,14.0,14:00,11.1,315,20.6,1016.8,1018.9,1020.1,1018.6,0.3,0.0,4.2,35.2,39.7
26-6-1974,8.0,8.0,8.0,8.0,98.0,70.0,96.0,90.5,8.2,,14.2,,11.1,0,35.9,1019.3,1016.0,1014.4,1016.6,44.6,42.0,28.6,0.0,115.2
27-6-1974,3.0,4.0,3.0,3.3,92.0,78.0,89.0,87.8,12.0,,14.2,,13.0,315,18.3,1013.4,1015.0,1016.4,1014.9,0.0,0.0,0.0,0.0,0.0
28-6-1974,0.0,8.0,8.0,5.3,98.0,97.0,97.0,97.5,3.0,,13.2,,8.2,0,13.7,1017.7,1019.1,1019.4,1018.7,0.0,0.0,7.4,26.3,33.7
29-6-1974,8.0,7.0,5.0,6.7,99.0,95.0,91.0,96.0,11.0,06:00,14.4,,12.1,0,24.3,1021.4,1021.9,1019.0,1020.8,3.6,0.0,0.0,0.0,3.6
30-6-1974,6.0,8.0,,,98.0,95.0,98.0,97.2,7.5,,13.2,,10.8,0,16.9,1015.6,1015.8,1014.9,1015.4,20.0,5.8,0.0,1.0,26.8
1-7-1974,8.0,8.0,8.0,8.0,95.0,87.0,97.0,93.5,9.2,,11.8,,10.3,45,9.4,1013.0,1013.0,1011.7,1012.6,1.0,2.6,1.3,1.2,6.1
2-7-1974,2.0,2.0,2.0,2.0,95.0,80.0,92.0,90.5,6.6,,14.0,,10.3,0,10.2,1011.4,1012.0,1014.5,1012.6,0.0,0.0,0.0,0.0,0.0
3-7-1974,0.0,0.0,0.0,0.0,94.0,76.0,81.0,86.2,2.1,06:45,14.8,15:10,7.4,135,4.8,1018.4,1019.4,1020.5,1019.4,0.0,0.0,0.0,0.0,0.0
4-7-1974,2.0,2.0,0.0,1.3,90.0,67.0,83.0,82.5,1.8,,13.8,,7.2,135,6.3,1021.0,1021.1,1022.9,1021.7,0.0,0.0,0.0,0.0,0.0
5-7-1974,0.0,0.0,0.0,0.0,91.0,75.0,86.0,85.8,3.2,,11.3,,6.7,135,5.2,1023.9,1023.8,1021.0,1022.9,0.0,0.0,0.0,0.0,0.0
6-7-1974,2.0,6.0,0.0,2.7,94.0,70.0,82.0,85.0,3.3,,11.6,,7.3,135,5.6,1019.6,1021.2,1021.1,1020.6,0.0,0.0,0.0,0.0,0.0
7-7-1974,9.0,8.0,8.0,8.3,96.0,56.0,62.0,77.5,1.6,04:00,12.0,14:10,6.4,360,0.0,1025.6,1027.3,1027.7,1026.9,0.0,0.0,0.0,0.0,0.0
8-7-1974,8.0,2.0,4.0,4.7,80.0,60.0,89.0,77.2,9.6,,14.0,,10.7,360,0.0,1026.1,1023.0,1022.0,1023.7,0.0,0.0,0.0,0.0,0.0
9-7-1974,0.0,2.0,2.0,1.3,87.0,54.0,79.0,76.8,2.0,,12.4,,7.6,225,9.0,1019.8,1019.0,1018.7,1019.2,0.0,0.0,0.0,0.0,0.0
10-7-1974,8.0,8.0,6.0,7.3,86.0,71.0,95.0,84.5,4.8,,10.6,,7.9,135,3.9,1018.5,1016.4,1016.1,1017.0,0.0,0.0,0.0,0.0,0.0
11-7-1974,8.0,2.0,0.0,3.3,97.0,91.0,95.0,95.0,5.3,01:00,12.2,14:30,7.4,135,4.0,1019.1,1019.7,1020.0,1019.6,0.0,0.0,0.0,0.0,0.0
12-7-1974,3.0,8.0,8.0,6.3,89.0,68.0,93.0,84.8,0.6,,10.8,,6.2,360,0.0,1022.1,1020.3,1020.2,1020.9,0.0,12.6,3.4,1.0,17.0
13-7-1974,2.0,4.0,1.0,2.3,97.0,70.0,85.0,87.2,3.6,,12.0,,8.4,270,9.3,1018.8,1019.1,1020.3,1019.4,0.0,0.0,0.0,0.0,0.0
14-7-1974,5.0,7.0,8.0,6.7,89.0,79.0,93.0,87.5,0.8,,11.6,,5.3,360,0.0,1021.0,1022.3,1021.5,1021.6,0.0,1.0,0.6,1.2,2.8
15-7-1974,8.0,7.0,3.0,6.0,92.0,71.0,72.0,81.8,8.0,04:00,12.2,13:45,9.5,90,6.1,1023.5,1025.1,1026.0,1024.9,0.0,0.0,0.0,0.0,0.0
16-7-1974,0.0,0.0,8.0,2.7,88.0,56.0,86.0,79.5,1.2,,11.6,,6.1,135,5.1,1025.8,1022.1,1019.0,1022.3,0.0,0.0,0.0,0.0,0.0
17-7-1974,6.0,3.0,9.0,6.0,82.0,53.0,88.0,76.2,4.8,,12.0,,8.1,360,0.0,1014.8,1015.8,1018.2,1016.3,0.0,0.0,0.0,0.0,0.0
18-7-1974,9.0,2.0,0.0,3.7,86.0,62.0,33.0,66.8,2.6,,12.4,,7.1,360,0.0,1022.2,1021.0,1017.7,1020.3,0.0,0.0,0.0,0.0,0.0
19-7-1974,0.0,3.0,0.0,1.0,55.0,48.0,72.0,57.5,0.7,,12.3,,5.4,135,5.2,1013.3,1013.8,1014.1,1013.7,0.0,0.0,0.0,0.0,0.0
20-7-1974,0.0,0.0,0.0,0.0,92.0,91.0,98.0,93.2,1.6,06:15,12.0,15:00,6.6,135,9.3,1017.9,1020.3,1021.5,1019.9,0.0,0.0,0.0,0.0,0.0
21-7-1974,0.0,0.0,1.0,0.3,99.0,81.0,95.0,93.5,0.9,,12.2,,6.0,135,7.8,1019.7,1018.0,1017.3,1018.3,0.0,0.0,0.0,0.0,0.0
22-7-1974,5.0,7.0,6.0,6.0,97.0,93.0,100.0,96.8,2.8,,10.8,,5.5,45,14.5,1014.4,1013.0,1011.9,1013.1,0.0,2.0,4.0,6.0,12.0
23-7-1974,8.0,6.0,5.0,6.3,91.0,84.0,94.0,90.0,3.4,,10.6,,6.2,45,12.0,1012.3,1012.1,1013.2,1012.5,2.3,2.5,1.0,0.0,5.8
24-7-1974,8.0,2.0,0.0,3.3,98.0,59.0,81.0,84.0,2.6,,15.3,,7.3,135,4.0,1020.3,1021.7,1022.7,1021.6,0.0,0.0,0.0,5.6,5.6
25-7-1974,8.0,7.0,2.0,5.7,88.0,67.0,82.0,81.2,4.5,00:00,14.2,,9.0,0,10.2,1020.9,1019.5,1019.4,1019.9,1.8,0.0,0.0,0.0,1.8
26-7-1974,3.0,7.0,3.0,4.3,83.0,62.0,20.0,62.0,3.9,,13.3,,7.6,360,0.0,1019.5,1018.7,1018.5,1018.9,0.0,0.0,0.0,6.0,6.0
27-7-1974,8.0,6.0,8.0,7.3,79.0,58.0,84.0,75.0,7.6,,15.0,,11.4,0,14.5,1014.3,1013.1,1015.6,1014.3,0.0,0.0,15.2,2.3,17.5
28-7-1974,8.0,8.0,8.0,8.0,77.0,64.0,81.0,74.8,11.2,,12.5,,12.1,315,16.4,1017.3,1016.6,1016.2,1016.7,2.0,1.6,0.5,1.6,5.7
29-7-1974,8.0,8.0,8.0,8.0,88.0,62.0,78.0,79.0,10.8,,14.2,,12.1,0,9.7,1017.2,1018.7,1019.8,1018.6,0.0,0.0,0.0,0.0,0.0
30-7-1974,8.0,8.0,8.0,8.0,87.0,63.0,84.0,80.2,10.6,07:00,12.2,16:00,11.1,225,4.5,1017.8,1018.8,1020.0,1018.9,0.1,0.0,5.4,21.0,26.5
31-7-1974,8.0,7.0,,,91.0,81.0,79.0,85.5,7.6,,14.5,,11.2,315,12.1,1021.7,1023.2,1025.9,1023.6,0.0,0.1,12.4,4.5,17.0
1-8-1974,8.0,7.0,2.0,5.7,96.0,52.0,79.0,80.8,8.0,,13.0,,10.2,315,9.3,1031.7,1031.5,1030.6,1031.3,8.6,0.0,0.0,0.0,8.6
2-8-1974,3.0,5.0,6.0,4.7,96.0,64.0,75.0,82.8,4.2,,12.4,,8.0,135,4.3,1027.7,1026.2,1024.6,1026.2,0.0,0.0,0.0,0.0,0.0
3-8-1974,0.0,0.0,0.0,0.0,94.0,42.0,79.0,77.2,1.0,,12.0,,7.0,135,6.5,1021.0,1018.7,1017.5,1019.1,0.0,0.0,0.0,0.0,0.0
4-8-1974,7.0,7.0,8.0,7.3,86.0,51.0,87.0,77.5,1.2,02:30,12.0,13:20,6.6,315,14.8,1016.6,1017.8,1019.5,1018.0,0.0,0.0,5.0,18.1,23.1
5-8-1974,8.0,7.0,6.0,7.0,95.0,70.0,80.0,85.0,8.6,,11.5,,9.9,180,7.1,1011.6,1022.0,1022.4,1018.7,0.0,0.8,0.0,0.0,0.8
6-8-1974,0.0,4.0,1.0,1.7,86.0,59.0,86.0,79.2,-0.2,,10.7,,6.3,225,5.7,1021.9,1020.8,1019.9,1020.9,0.0,0.0,0.0,0.0,0.0
7-8-1974,0.0,0.0,1.0,0.3,97.0,67.0,88.0,87.2,0.0,,11.8,,5.5,225,5.9,1016.4,1016.1,1017.0,1016.5,0.0,0.0,0.0,0.0,0.0
8-8-1974,0.0,0.0,0.0,0.0,90.0,42.0,66.0,72.0,0.6,,14.0,,6.6,180,6.9,1021.8,1025.7,1025.7,1024.4,0.0,0.0,0.0,0.0,0.0
9-8-1974,0.0,5.0,3.0,2.7,83.0,44.0,76.0,71.5,4.9,07:45,15.6,14:00,9.5,180,5.7,1019.5,1014.3,1023.1,1019.0,0.0,0.0,0.0,0.0,0.0
10-8-1974,9.0,7.0,2.0,6.0,76.0,48.0,86.0,71.5,7.2,,12.4,,9.1,180,6.1,1015.1,1015.6,1016.6,1015.8,0.0,0.0,0.0,0.0,0.0
11-8-1974,2.0,1.0,0.0,1.0,88.0,78.0,93.0,86.8,5.5,,16.0,,9.3,180,6.5,1015.7,1015.1,1013.4,1014.7,0.0,0.0,0.0,0.0,0.0
12-8-1974,0.0,0.0,2.0,0.7,88.0,83.0,94.0,88.2,6.4,,17.9,,11.2,225,10.5,1012.6,1015.0,1015.4,1014.3,0.0,0.0,0.0,0.0,0.0
13-8-1974,1.0,5.0,8.0,4.7,94.0,91.0,91.0,92.5,5.0,,14.8,,10.3,225,11.4,1008.1,1007.6,1008.0,1007.9,0.0,0.0,0.0,0.0,0.0
14-8-1974,6.0,4.0,0.0,3.3,86.0,92.0,95.0,89.8,8.0,,13.8,,11.5,225,8.7,1010.0,1013.0,1014.9,1012.6,0.0,0.0,0.0,0.0,0.0
15-8-1974,0.0,0.0,0.0,0.0,98.0,67.0,88.0,87.8,4.8,,16.9,,9.8,135,8.4,1017.4,1019.1,1021.2,1019.2,0.0,0.0,0.0,0.0,0.0
16-8-1974,0.0,0.0,3.0,1.0,95.0,52.0,86.0,82.0,7.2,,20.6,,13.4,225,9.4,1023.0,1023.2,1023.5,1023.2,0.0,0.0,0.0,0.0,0.0
